case_id,activity,enable_time,start_time,end_time,resource
4,Analyze Purchase Requisition,2011-01-02 00:12:50.225653+00:00,2011-01-02 12:00:00.000000+00:00,2011-01-02 12:02:56.940805+00:00,Francis Odell
0,Analyze Request for Quotation,2011-01-02 00:36:10.512328+00:00,2011-01-02 12:00:00.000000+00:00,2011-01-02 13:59:34.758078+00:00,Magdalena Predutta
3,Send Request for Quotation to Supplier,2011-01-02 11:53:33.071478+00:00,2011-01-02 12:00:00.000000+00:00,2011-01-02 12:26:03.611861+00:00,Karel de Groot
1,Create Request for Quotation,2011-01-02 12:00:12.381153+00:00,2011-01-03 00:00:00.000000+00:00,2011-01-03 00:00:16.418276+00:00,Esmana Liubiata
4,Create Request for Quotation,2011-01-02 12:02:56.940805+00:00,2011-01-02 12:02:56.940805+00:00,2011-01-02 12:02:58.649452+00:00,Elvira Lores
4,Analyze Request for Quotation,2011-01-02 12:02:58.649452+00:00,2011-01-02 12:02:58.649452+00:00,2011-01-02 15:10:10.297708+00:00,Francois de Perrier
3,Create Quotation comparison Map,2011-01-02 12:26:03.611861+00:00,2011-01-02 12:26:03.611861+00:00,2011-01-02 16:23:59.248936+00:00,Karel de Groot
5,Create Purchase Requisition,2011-01-02 13:28:35.397129+00:00,2011-01-02 13:28:35.397129+00:00,2011-01-02 13:28:35.397129+00:00,Miu Hanwan
5,Analyze Purchase Requisition,2011-01-02 13:28:35.397129+00:00,2011-01-03 00:00:00.000000+00:00,2011-01-03 00:03:23.577960+00:00,Heinz Gutschmidt
0,Send Request for Quotation to Supplier,2011-01-02 13:59:34.758078+00:00,2011-01-02 13:59:34.758078+00:00,2011-01-02 20:52:58.997745+00:00,Magdalena Predutta
6,Create Purchase Requisition,2011-01-02 14:03:17.992222+00:00,2011-01-02 14:03:17.992222+00:00,2011-01-02 14:03:17.992222+00:00,Anna Kaufmann
6,Create Request for Quotation,2011-01-02 14:03:17.992222+00:00,2011-01-02 14:03:17.992222+00:00,2011-01-02 14:03:18.046978+00:00,Clement Duchot
6,Analyze Request for Quotation,2011-01-02 14:03:18.046978+00:00,2011-01-02 15:10:10.297708+00:00,2011-01-02 15:24:30.401598+00:00,Francois de Perrier
4,Send Request for Quotation to Supplier,2011-01-02 15:10:10.297708+00:00,2011-01-02 15:24:30.401598+00:00,2011-01-02 16:03:43.889851+00:00,Francois de Perrier
6,Amend Request for Quotation,2011-01-02 15:24:30.401598+00:00,2011-01-02 15:24:30.401598+00:00,2011-01-02 21:46:00.806003+00:00,Kim Passa
4,Create Quotation comparison Map,2011-01-02 16:03:43.889851+00:00,2011-01-02 16:03:43.889851+00:00,2011-01-03 08:27:38.379106+00:00,Francois de Perrier
3,Analyze Quotation Comparison Map,2011-01-02 16:23:59.248936+00:00,2011-01-02 16:23:59.248936+00:00,2011-01-02 17:44:54.565359+00:00,Immanuel Karagianni
7,Create Purchase Requisition,2011-01-02 17:20:37.053523+00:00,2011-01-02 17:20:37.053523+00:00,2011-01-02 17:20:37.053523+00:00,Alberto Duport
7,Create Request for Quotation,2011-01-02 17:20:37.053523+00:00,2011-01-03 00:00:00.000000+00:00,2011-01-03 00:00:00.971421+00:00,Penn Osterwalder
3,Choose best option,2011-01-02 17:44:54.565359+00:00,2011-01-03 00:00:00.000000+00:00,2011-01-03 00:00:00.000000+00:00,Fjodor Kowalski
0,Create Quotation comparison Map,2011-01-02 20:52:58.997745+00:00,2011-01-02 20:52:58.997745+00:00,2011-01-02 22:23:19.946138+00:00,Karel de Groot
6,Analyze Request for Quotation,2011-01-02 21:46:00.806003+00:00,2011-01-02 21:46:00.806003+00:00,2011-01-02 22:14:01.865549+00:00,Magdalena Predutta
6,Amend Request for Quotation,2011-01-02 22:14:01.865549+00:00,2011-01-03 00:00:00.000000+00:00,2011-01-03 00:18:02.006015+00:00,Tesca Lobes
0,Analyze Quotation Comparison Map,2011-01-02 22:23:19.946138+00:00,2011-01-03 00:00:00.000000+00:00,2011-01-03 00:48:15.868340+00:00,Nico Ojenbeer
8,Create Purchase Requisition,2011-01-02 22:33:33.484385+00:00,2011-01-03 00:00:00.000000+00:00,2011-01-03 00:00:00.000000+00:00,Christian Francois
8,Analyze Purchase Requisition,2011-01-03 00:00:00.000000+00:00,2011-01-03 12:00:00.000000+00:00,2011-01-03 12:04:33.139163+00:00,Maris Freeman
3,Settle Conditions With Supplier,2011-01-03 00:00:00.000000+00:00,2011-01-03 12:00:00.000000+00:00,2011-01-03 18:04:53.583388+00:00,Magdalena Predutta
7,Analyze Request for Quotation,2011-01-03 00:00:00.971421+00:00,2011-01-03 12:00:00.000000+00:00,2011-01-03 15:13:32.857137+00:00,Karel de Groot
1,Analyze Request for Quotation,2011-01-03 00:00:16.418276+00:00,2011-01-03 08:27:38.379106+00:00,2011-01-03 09:48:37.212377+00:00,Francois de Perrier
5,Create Request for Quotation,2011-01-03 00:03:23.577960+00:00,2011-01-03 00:03:23.577960+00:00,2011-01-03 00:03:25.803113+00:00,Anne Olwada
5,Analyze Request for Quotation,2011-01-03 00:03:25.803113+00:00,2011-01-03 09:48:37.212377+00:00,2011-01-03 09:56:15.176673+00:00,Francois de Perrier
6,Analyze Request for Quotation,2011-01-03 00:18:02.006015+00:00,2011-01-03 09:56:15.176673+00:00,2011-01-03 10:22:41.957847+00:00,Francois de Perrier
0,Choose best option,2011-01-03 00:48:15.868340+00:00,2011-01-03 12:00:00.000000+00:00,2011-01-03 12:00:00.000000+00:00,Elvira Lores
4,Analyze Quotation Comparison Map,2011-01-03 08:27:38.379106+00:00,2011-01-03 12:00:00.000000+00:00,2011-01-03 12:50:30.675662+00:00,Miu Hanwan
5,Amend Request for Quotation,2011-01-03 09:56:15.176673+00:00,2011-01-03 12:00:00.000000+00:00,2011-01-03 12:42:17.031112+00:00,Francis Odell
6,Amend Request for Quotation,2011-01-03 10:22:41.957847+00:00,2011-01-03 12:00:00.000000+00:00,2011-01-03 12:57:39.183636+00:00,Anna Kaufmann
0,Settle Conditions With Supplier,2011-01-03 12:00:00.000000+00:00,2011-01-03 12:00:00.000000+00:00,2011-01-05 07:22:19.896909+00:00,Francois de Perrier
5,Analyze Request for Quotation,2011-01-03 12:42:17.031112+00:00,2011-01-03 15:13:32.857137+00:00,2011-01-03 17:44:52.372253+00:00,Karel de Groot
9,Create Purchase Requisition,2011-01-03 12:44:08.009053+00:00,2011-01-03 12:44:08.009053+00:00,2011-01-03 12:44:08.009053+00:00,Clement Duchot
9,Analyze Purchase Requisition,2011-01-03 12:44:08.009053+00:00,2011-01-04 00:00:00.000000+00:00,2011-01-04 00:06:19.289393+00:00,Heinz Gutschmidt
4,Choose best option,2011-01-03 12:50:30.675662+00:00,2011-01-03 12:50:30.675662+00:00,2011-01-03 12:50:30.675662+00:00,Alberto Duport
4,Settle Conditions With Supplier,2011-01-03 12:50:30.675662+00:00,2011-01-03 17:44:52.372253+00:00,2011-01-04 12:48:18.088639+00:00,Karel de Groot
6,Analyze Request for Quotation,2011-01-03 12:57:39.183636+00:00,2011-01-03 18:04:53.583388+00:00,2011-01-03 19:37:31.942067+00:00,Magdalena Predutta
5,Send Request for Quotation to Supplier,2011-01-03 17:44:52.372253+00:00,2011-01-03 19:37:31.942067+00:00,2011-01-03 19:49:52.786159+00:00,Magdalena Predutta
3,Create Purchase Order,2011-01-03 18:04:53.583388+00:00,2011-01-03 19:49:52.786159+00:00,2011-01-03 19:55:39.621825+00:00,Magdalena Predutta
5,Create Quotation comparison Map,2011-01-03 19:49:52.786159+00:00,2011-01-03 19:55:39.621825+00:00,2011-01-03 21:41:05.421307+00:00,Magdalena Predutta
3,Confirm Purchase Order,2011-01-03 19:55:39.621825+00:00,2011-01-04 00:00:00.000000+00:00,2011-01-04 03:22:13.776171+00:00,Carmen Finacse
5,Analyze Quotation Comparison Map,2011-01-03 21:41:05.421307+00:00,2011-01-03 21:41:05.421307+00:00,2011-01-03 23:17:36.282845+00:00,Immanuel Karagianni
5,Choose best option,2011-01-03 23:17:36.282845+00:00,2011-01-03 23:17:36.282845+00:00,2011-01-03 23:17:36.282845+00:00,Kim Passa
5,Settle Conditions With Supplier,2011-01-03 23:17:36.282845+00:00,2011-01-03 23:17:36.282845+00:00,2011-01-05 21:58:35.155051+00:00,Magdalena Predutta
9,Create Request for Quotation,2011-01-04 00:06:19.289393+00:00,2011-01-04 00:06:19.289393+00:00,2011-01-04 00:06:54.955324+00:00,Christian Francois
9,Analyze Request for Quotation,2011-01-04 00:06:54.955324+00:00,2011-01-04 12:48:18.088639+00:00,2011-01-04 15:33:22.727692+00:00,Karel de Groot
3,Deliver Goods Services,2011-01-04 03:22:13.776171+00:00,2011-01-04 03:22:13.776171+00:00,2011-01-04 04:58:56.692576+00:00,Karen Clarens
3,Release Purchase Order,2011-01-04 04:58:56.692576+00:00,2011-01-04 04:58:56.692576+00:00,2011-01-04 09:45:07.637451+00:00,Fjodor Kowalski
3,Approve Purchase Order for payment,2011-01-04 09:45:07.637451+00:00,2011-01-04 15:33:22.727692+00:00,2011-01-05 13:13:47.160276+00:00,Karel de Groot
4,Create Purchase Order,2011-01-04 12:48:18.088639+00:00,2011-01-05 07:22:19.896909+00:00,2011-01-05 07:22:33.044515+00:00,Francois de Perrier
9,Send Request for Quotation to Supplier,2011-01-04 15:33:22.727692+00:00,2011-01-05 07:22:33.044515+00:00,2011-01-05 07:55:20.413252+00:00,Francois de Perrier
10,Create Purchase Requisition,2011-01-04 18:03:54.202918+00:00,2011-01-05 00:00:00.000000+00:00,2011-01-05 00:00:00.000000+00:00,Penn Osterwalder
11,Create Purchase Requisition,2011-01-04 23:27:52.715549+00:00,2011-01-05 00:00:00.000000+00:00,2011-01-05 00:00:00.000000+00:00,Esmana Liubiata
10,Analyze Purchase Requisition,2011-01-05 00:00:00.000000+00:00,2011-01-05 12:00:00.000000+00:00,2011-01-05 12:09:08.190200+00:00,Maris Freeman
11,Create Request for Quotation,2011-01-05 00:00:00.000000+00:00,2011-01-05 00:00:00.000000+00:00,2011-01-05 00:00:02.229147+00:00,Anne Olwada
11,Analyze Request for Quotation,2011-01-05 00:00:02.229147+00:00,2011-01-05 07:55:20.413252+00:00,2011-01-05 10:21:11.579299+00:00,Francois de Perrier
12,Create Purchase Requisition,2011-01-05 05:05:04.119401+00:00,2011-01-05 05:05:04.119401+00:00,2011-01-05 05:05:04.119401+00:00,Tesca Lobes
12,Create Request for Quotation,2011-01-05 05:05:04.119401+00:00,2011-01-05 05:05:04.119401+00:00,2011-01-05 05:05:06.300482+00:00,Nico Ojenbeer
12,Analyze Request for Quotation,2011-01-05 05:05:06.300482+00:00,2011-01-05 10:21:11.579299+00:00,2011-01-05 10:25:50.274985+00:00,Francois de Perrier
0,Create Purchase Order,2011-01-05 07:22:19.896909+00:00,2011-01-05 10:25:50.274985+00:00,2011-01-05 11:32:25.143440+00:00,Francois de Perrier
4,Confirm Purchase Order,2011-01-05 07:22:33.044515+00:00,2011-01-05 07:22:33.044515+00:00,2011-01-05 09:48:13.734582+00:00,Kiu Kan
9,Create Quotation comparison Map,2011-01-05 07:55:20.413252+00:00,2011-01-05 11:32:25.143440+00:00,2011-01-05 12:34:02.767192+00:00,Francois de Perrier
13,Create Purchase Requisition,2011-01-05 08:42:22.072305+00:00,2011-01-05 12:00:00.000000+00:00,2011-01-05 12:00:00.000000+00:00,Elvira Lores
4,Deliver Goods Services,2011-01-05 09:48:13.734582+00:00,2011-01-05 12:00:00.000000+00:00,2011-01-05 13:34:57.649902+00:00,Sean Manney
11,Amend Request for Quotation,2011-01-05 10:21:11.579299+00:00,2011-01-05 12:00:00.000000+00:00,2011-01-05 13:01:52.344595+00:00,Francis Odell
12,Amend Request for Quotation,2011-01-05 10:25:50.274985+00:00,2011-01-05 12:00:00.000000+00:00,2011-01-05 14:25:08.422658+00:00,Clement Duchot
0,Confirm Purchase Order,2011-01-05 11:32:25.143440+00:00,2011-01-05 12:00:00.000000+00:00,2011-01-05 12:03:41.173724+00:00,Esmeralda Clay
13,Create Request for Quotation,2011-01-05 12:00:00.000000+00:00,2011-01-05 12:00:00.000000+00:00,2011-01-05 12:00:00.932060+00:00,Miu Hanwan
13,Analyze Request for Quotation,2011-01-05 12:00:00.932060+00:00,2011-01-05 12:34:02.767192+00:00,2011-01-06 09:21:26.417252+00:00,Francois de Perrier
0,Deliver Goods Services,2011-01-05 12:03:41.173724+00:00,2011-01-06 00:00:00.000000+00:00,2011-01-06 02:09:12.363116+00:00,Carmen Finacse
10,Create Request for Quotation,2011-01-05 12:09:08.190200+00:00,2011-01-05 12:09:08.190200+00:00,2011-01-05 12:09:08.725407+00:00,Alberto Duport
10,Analyze Request for Quotation,2011-01-05 12:09:08.725407+00:00,2011-01-05 13:13:47.160276+00:00,2011-01-05 14:19:25.960449+00:00,Karel de Groot
9,Analyze Quotation Comparison Map,2011-01-05 12:34:02.767192+00:00,2011-01-05 12:34:02.767192+00:00,2011-01-05 14:09:16.415875+00:00,Anna Kaufmann
11,Analyze Request for Quotation,2011-01-05 13:01:52.344595+00:00,2011-01-05 14:19:25.960449+00:00,2011-01-05 18:28:21.356787+00:00,Karel de Groot
3,Send Invoice,2011-01-05 13:13:47.160276+00:00,2011-01-06 00:00:00.000000+00:00,2011-01-06 05:55:12.342745+00:00,Karen Clarens
4,Release Purchase Order,2011-01-05 13:34:57.649902+00:00,2011-01-05 13:34:57.649902+00:00,2011-01-05 18:21:08.594777+00:00,Immanuel Karagianni
9,Choose best option,2011-01-05 14:09:16.415875+00:00,2011-01-05 14:09:16.415875+00:00,2011-01-05 14:09:16.415875+00:00,Kim Passa
9,Settle Conditions With Supplier,2011-01-05 14:09:16.415875+00:00,2011-01-05 18:28:21.356787+00:00,2011-01-06 19:38:35.162219+00:00,Karel de Groot
10,Send Request for Quotation to Supplier,2011-01-05 14:19:25.960449+00:00,2011-01-05 21:58:35.155051+00:00,2011-01-06 13:36:13.714197+00:00,Magdalena Predutta
12,Analyze Request for Quotation,2011-01-05 14:25:08.422658+00:00,2011-01-06 09:21:26.417252+00:00,2011-01-06 11:38:45.681125+00:00,Francois de Perrier
4,Approve Purchase Order for payment,2011-01-05 18:21:08.594777+00:00,2011-01-06 11:38:45.681125+00:00,2011-01-06 15:19:41.322808+00:00,Francois de Perrier
5,Create Purchase Order,2011-01-05 21:58:35.155051+00:00,2011-01-06 13:36:13.714197+00:00,2011-01-06 14:02:20.476778+00:00,Magdalena Predutta
0,Release Purchase Order,2011-01-06 02:09:12.363116+00:00,2011-01-06 02:09:12.363116+00:00,2011-01-06 06:55:23.307991+00:00,Christian Francois
3,Release Supplier's Invoice,2011-01-06 05:55:12.342745+00:00,2011-01-06 05:55:12.342745+00:00,2011-01-06 09:58:19.019037+00:00,Pedro Alvares
0,Approve Purchase Order for payment,2011-01-06 06:55:23.307991+00:00,2011-01-06 14:02:20.476778+00:00,2011-01-07 14:00:44.051150+00:00,Magdalena Predutta
13,Amend Request for Quotation,2011-01-06 09:21:26.417252+00:00,2011-01-06 09:21:26.417252+00:00,2011-01-06 10:48:53.234065+00:00,Heinz Gutschmidt
3,Authorize Supplier's Invoice payment,2011-01-06 09:58:19.019037+00:00,2011-01-06 12:00:00.000000+00:00,2011-01-06 12:00:04.309958+00:00,Karalda Nimwada
13,Analyze Request for Quotation,2011-01-06 10:48:53.234065+00:00,2011-01-06 15:19:41.322808+00:00,2011-01-06 16:54:44.175487+00:00,Francois de Perrier
12,Amend Request for Quotation,2011-01-06 11:38:45.681125+00:00,2011-01-06 11:38:45.681125+00:00,2011-01-07 00:09:25.901221+00:00,Fjodor Kowalski
3,Pay Invoice,2011-01-06 12:00:04.309958+00:00,2011-01-07 00:00:00.000000+00:00,2011-01-07 00:11:37.886793+00:00,Pedro Alvares
10,Create Quotation comparison Map,2011-01-06 13:36:13.714197+00:00,2011-01-06 16:54:44.175487+00:00,2011-01-07 06:10:44.789659+00:00,Francois de Perrier
5,Confirm Purchase Order,2011-01-06 14:02:20.476778+00:00,2011-01-06 14:02:20.476778+00:00,2011-01-06 15:58:39.531421+00:00,Kiu Kan
4,Send Invoice,2011-01-06 15:19:41.322808+00:00,2011-01-06 15:19:41.322808+00:00,2011-01-06 19:41:36.839746+00:00,Esmeralda Clay
5,Deliver Goods Services,2011-01-06 15:58:39.531421+00:00,2011-01-06 15:58:39.531421+00:00,2011-01-06 19:51:40.217329+00:00,Sean Manney
9,Create Purchase Order,2011-01-06 19:38:35.162219+00:00,2011-01-06 19:38:35.162219+00:00,2011-01-06 20:18:59.177984+00:00,Karel de Groot
4,Release Supplier's Invoice,2011-01-06 19:41:36.839746+00:00,2011-01-06 19:41:36.839746+00:00,2011-01-06 22:38:51.785323+00:00,Karalda Nimwada
5,Release Purchase Order,2011-01-06 19:51:40.217329+00:00,2011-01-07 00:00:00.000000+00:00,2011-01-07 04:46:10.944875+00:00,Penn Osterwalder
9,Confirm Purchase Order,2011-01-06 20:18:59.177984+00:00,2011-01-07 00:00:00.000000+00:00,2011-01-07 00:19:25.914314+00:00,Carmen Finacse
4,Authorize Supplier's Invoice payment,2011-01-06 22:38:51.785323+00:00,2011-01-06 22:38:51.785323+00:00,2011-01-06 22:38:52.955505+00:00,Karalda Nimwada
4,Pay Invoice,2011-01-06 22:38:52.955505+00:00,2011-01-06 22:38:52.955505+00:00,2011-01-06 23:04:10.011563+00:00,Karalda Nimwada
12,Analyze Request for Quotation,2011-01-07 00:09:25.901221+00:00,2011-01-07 12:00:00.000000+00:00,2011-01-07 12:19:03.649549+00:00,Karel de Groot
9,Deliver Goods Services,2011-01-07 00:19:25.914314+00:00,2011-01-07 00:19:25.914314+00:00,2011-01-07 01:44:56.979264+00:00,Karen Clarens
9,Release Purchase Order,2011-01-07 01:44:56.979264+00:00,2011-01-07 01:44:56.979264+00:00,2011-01-07 06:31:07.924139+00:00,Esmana Liubiata
5,Approve Purchase Order for payment,2011-01-07 04:46:10.944875+00:00,2011-01-07 06:10:44.789659+00:00,2011-01-08 07:42:40.029479+00:00,Francois de Perrier
10,Analyze Quotation Comparison Map,2011-01-07 06:10:44.789659+00:00,2011-01-07 06:10:44.789659+00:00,2011-01-07 07:35:32.767318+00:00,Anne Olwada
9,Approve Purchase Order for payment,2011-01-07 06:31:07.924139+00:00,2011-01-07 12:19:03.649549+00:00,2011-01-07 15:31:05.125076+00:00,Karel de Groot
10,Choose best option,2011-01-07 07:35:32.767318+00:00,2011-01-07 07:35:32.767318+00:00,2011-01-07 07:35:32.767318+00:00,Tesca Lobes
10,Settle Conditions With Supplier,2011-01-07 07:35:32.767318+00:00,2011-01-07 14:00:44.051150+00:00,2011-01-08 17:16:55.326153+00:00,Magdalena Predutta
12,Amend Request for Quotation,2011-01-07 12:19:03.649549+00:00,2011-01-08 00:00:00.000000+00:00,2011-01-08 00:45:47.265096+00:00,Nico Ojenbeer
0,Send Invoice,2011-01-07 14:00:44.051150+00:00,2011-01-07 14:00:44.051150+00:00,2011-01-08 07:11:43.719847+00:00,Kiu Kan
9,Send Invoice,2011-01-07 15:31:05.125076+00:00,2011-01-07 15:31:05.125076+00:00,2011-01-09 21:05:18.818098+00:00,Esmeralda Clay
12,Analyze Request for Quotation,2011-01-08 00:45:47.265096+00:00,2011-01-08 12:00:00.000000+00:00,2011-01-08 17:22:58.606547+00:00,Karel de Groot
0,Release Supplier's Invoice,2011-01-08 07:11:43.719847+00:00,2011-01-08 12:00:00.000000+00:00,2011-01-08 13:59:13.776146+00:00,Karalda Nimwada
5,Send Invoice,2011-01-08 07:42:40.029479+00:00,2011-01-08 12:00:00.000000+00:00,2011-01-09 22:48:49.121853+00:00,Sean Manney
0,Authorize Supplier's Invoice payment,2011-01-08 13:59:13.776146+00:00,2011-01-09 00:00:00.000000+00:00,2011-01-09 00:00:00.729718+00:00,Pedro Alvares
10,Create Purchase Order,2011-01-08 17:16:55.326153+00:00,2011-01-08 17:16:55.326153+00:00,2011-01-08 17:45:33.774881+00:00,Francois de Perrier
12,Send Request for Quotation to Supplier,2011-01-08 17:22:58.606547+00:00,2011-01-08 17:22:58.606547+00:00,2011-01-08 20:13:24.514103+00:00,Magdalena Predutta
10,Confirm Purchase Order,2011-01-08 17:45:33.774881+00:00,2011-01-09 00:00:00.000000+00:00,2011-01-10 00:08:03.105233+00:00,Carmen Finacse
12,Create Quotation comparison Map,2011-01-08 20:13:24.514103+00:00,2011-01-08 20:13:24.514103+00:00,2011-01-08 20:55:57.719200+00:00,Karel de Groot
12,Analyze Quotation Comparison Map,2011-01-08 20:55:57.719200+00:00,2011-01-08 20:55:57.719200+00:00,2011-01-08 22:23:01.413022+00:00,Elvira Lores
12,Choose best option,2011-01-08 22:23:01.413022+00:00,2011-01-08 22:23:01.413022+00:00,2011-01-08 22:23:01.413022+00:00,Miu Hanwan
12,Settle Conditions With Supplier,2011-01-08 22:23:01.413022+00:00,2011-01-09 06:00:00.000000+00:00,2011-01-09 09:49:39.819055+00:00,Francois de Perrier
0,Pay Invoice,2011-01-09 00:00:00.729718+00:00,2011-01-09 12:00:00.000000+00:00,2011-01-09 12:12:58.155103+00:00,Karalda Nimwada
12,Create Purchase Order,2011-01-09 09:49:39.819055+00:00,2011-01-09 12:00:00.000000+00:00,2011-01-09 12:16:41.358323+00:00,Magdalena Predutta
12,Confirm Purchase Order,2011-01-09 12:16:41.358323+00:00,2011-01-10 00:00:00.000000+00:00,2011-01-10 08:29:29.272089+00:00,Karen Clarens
9,Release Supplier's Invoice,2011-01-09 21:05:18.818098+00:00,2011-01-10 00:00:00.000000+00:00,2011-01-10 02:34:24.954263+00:00,Pedro Alvares
5,Release Supplier's Invoice,2011-01-09 22:48:49.121853+00:00,2011-01-09 22:48:49.121853+00:00,2011-01-10 15:01:05.007606+00:00,Karalda Nimwada
10,Deliver Goods Services,2011-01-10 00:08:03.105233+00:00,2011-01-10 06:00:00.000000+00:00,2011-01-10 08:03:43.477083+00:00,Kiu Kan
9,Authorize Supplier's Invoice payment,2011-01-10 02:34:24.954263+00:00,2011-01-10 02:34:24.954263+00:00,2011-01-10 02:52:00.578958+00:00,Pedro Alvares
9,Pay Invoice,2011-01-10 02:52:00.578958+00:00,2011-01-10 02:52:00.578958+00:00,2011-01-10 03:06:04.296252+00:00,Pedro Alvares
10,Release Purchase Order,2011-01-10 08:03:43.477083+00:00,2011-01-10 12:00:00.000000+00:00,2011-01-10 16:46:10.944875+00:00,Alberto Duport
12,Deliver Goods Services,2011-01-10 08:29:29.272089+00:00,2011-01-10 12:00:00.000000+00:00,2011-01-10 14:44:20.920009+00:00,Esmeralda Clay
14,Create Purchase Requisition,2011-01-10 10:06:06.505076+00:00,2011-01-10 12:00:00.000000+00:00,2011-01-10 12:00:00.000000+00:00,Anna Kaufmann
14,Create Request for Quotation,2011-01-10 12:00:00.000000+00:00,2011-01-10 12:00:00.000000+00:00,2011-01-10 12:00:00.783246+00:00,Maris Freeman
14,Analyze Request for Quotation,2011-01-10 12:00:00.783246+00:00,2011-01-10 12:00:00.783246+00:00,2011-01-10 14:49:09.586180+00:00,Karel de Groot
15,Create Purchase Requisition,2011-01-10 12:05:27.577050+00:00,2011-01-10 12:05:27.577050+00:00,2011-01-10 12:05:27.577050+00:00,Kim Passa
15,Create Request for Quotation,2011-01-10 12:05:27.577050+00:00,2011-01-10 12:05:27.577050+00:00,2011-01-10 12:05:29.458937+00:00,Francis Odell
15,Analyze Request for Quotation,2011-01-10 12:05:29.458937+00:00,2011-01-10 12:05:29.458937+00:00,2011-01-10 16:40:10.220841+00:00,Francois de Perrier
12,Release Purchase Order,2011-01-10 14:44:20.920009+00:00,2011-01-10 14:44:20.920009+00:00,2011-01-10 19:30:31.864884+00:00,Clement Duchot
14,Send Request for Quotation to Supplier,2011-01-10 14:49:09.586180+00:00,2011-01-10 14:49:09.586180+00:00,2011-01-10 15:47:07.773629+00:00,Magdalena Predutta
5,Authorize Supplier's Invoice payment,2011-01-10 15:01:05.007606+00:00,2011-01-11 00:00:00.000000+00:00,2011-01-11 00:00:19.575717+00:00,Pedro Alvares
14,Create Quotation comparison Map,2011-01-10 15:47:07.773629+00:00,2011-01-10 15:47:07.773629+00:00,2011-01-10 15:51:44.775824+00:00,Karel de Groot
14,Analyze Quotation Comparison Map,2011-01-10 15:51:44.775824+00:00,2011-01-10 15:51:44.775824+00:00,2011-01-10 16:45:49.492398+00:00,Immanuel Karagianni
15,Amend Request for Quotation,2011-01-10 16:40:10.220841+00:00,2011-01-11 00:00:00.000000+00:00,2011-01-11 02:44:26.865352+00:00,Christian Francois
14,Choose best option,2011-01-10 16:45:49.492398+00:00,2011-01-11 00:00:00.000000+00:00,2011-01-11 00:00:00.000000+00:00,Fjodor Kowalski
10,Approve Purchase Order for payment,2011-01-10 16:46:10.944875+00:00,2011-01-10 16:46:10.944875+00:00,2011-01-11 15:48:27.089729+00:00,Magdalena Predutta
12,Settle Dispute With Supplier,2011-01-10 19:30:31.864884+00:00,2011-01-10 19:30:31.864884+00:00,2011-01-10 20:05:10.429143+00:00,Karalda Nimwada
12,Authorize Supplier's Invoice payment,2011-01-10 20:05:10.429143+00:00,2011-01-10 20:05:10.429143+00:00,2011-01-10 20:38:14.140101+00:00,Karalda Nimwada
