case_id,activity,enable_time,start_time,end_time,resource
9,Create Request for Quotation,2011-01-07 00:17:42.653328+00:00,2011-01-07 00:17:42.653328+00:00,2011-01-07 00:17:43.698006+00:00,Penn Osterwalder
9,Analyze Request for Quotation,2011-01-07 00:17:43.698006+00:00,2011-01-11 14:32:59.133563+00:00,2011-01-13 18:47:02.564527+00:00,Magdalena Predutta
7,Analyze Request for Quotation,2011-01-07 02:18:06.537093+00:00,2011-01-11 16:10:43.994167+00:00,2011-01-12 21:47:43.502758+00:00,Karel de Groot
13,Create Purchase Requisition,2011-01-07 06:17:07.659231+00:00,2011-01-07 06:17:07.659231+00:00,2011-01-07 06:17:07.659231+00:00,Tesca Lobes
13,Analyze Purchase Requisition,2011-01-07 06:17:07.659231+00:00,2011-01-07 12:00:00.000000+00:00,2011-01-07 12:58:04.406177+00:00,Francis Odell
13,Create Request for Quotation,2011-01-07 12:58:04.406177+00:00,2011-01-08 00:00:00.000000+00:00,2011-01-08 00:00:01.919812+00:00,Esmana Liubiata
12,Create Request for Quotation,2011-01-07 14:33:30.677712+00:00,2011-01-08 00:00:00.000000+00:00,2011-01-08 00:00:32.299331+00:00,Anne Olwada
14,Create Purchase Requisition,2011-01-07 15:49:23.791890+00:00,2011-01-07 15:49:23.791890+00:00,2011-01-07 15:49:23.791890+00:00,Elvira Lores
14,Create Request for Quotation,2011-01-07 15:49:23.791890+00:00,2011-01-08 00:00:00.000000+00:00,2011-01-08 00:01:21.333810+00:00,Christian Francois
13,Analyze Request for Quotation,2011-01-08 00:00:01.919812+00:00,2011-01-11 16:27:31.227538+00:00,2011-01-12 08:14:25.151639+00:00,Francois de Perrier
12,Analyze Request for Quotation,2011-01-08 00:00:32.299331+00:00,2011-01-12 08:14:25.151639+00:00,2011-01-14 17:55:16.872877+00:00,Francois de Perrier
14,Analyze Request for Quotation,2011-01-08 00:01:21.333810+00:00,2011-01-12 21:47:43.502758+00:00,2011-01-14 12:24:08.852563+00:00,Karel de Groot
15,Create Purchase Requisition,2011-01-08 08:51:47.649743+00:00,2011-01-08 12:00:00.000000+00:00,2011-01-08 12:00:00.000000+00:00,Anna Kaufmann
16,Create Purchase Requisition,2011-01-08 11:24:03.348835+00:00,2011-01-08 12:00:00.000000+00:00,2011-01-08 12:00:00.000000+00:00,Kim Passa
15,Analyze Purchase Requisition,2011-01-08 12:00:00.000000+00:00,2011-01-09 00:00:00.000000+00:00,2011-01-09 00:25:10.189821+00:00,Heinz Gutschmidt
16,Analyze Purchase Requisition,2011-01-08 12:00:00.000000+00:00,2011-01-08 12:00:00.000000+00:00,2011-01-08 12:30:36.212740+00:00,Francis Odell
16,Create Request for Quotation,2011-01-08 12:30:36.212740+00:00,2011-01-08 12:30:36.212740+00:00,2011-01-08 12:32:32.985222+00:00,Immanuel Karagianni
16,Analyze Request for Quotation,2011-01-08 12:32:32.985222+00:00,2011-01-13 18:47:02.564527+00:00,2011-01-13 23:37:42.549130+00:00,Magdalena Predutta
4,Amend Request for Quotation,2011-01-08 21:34:53.782029+00:00,2011-01-08 21:34:53.782029+00:00,2011-01-09 16:42:11.931949+00:00,Clement Duchot
17,Create Purchase Requisition,2011-01-08 22:40:12.825012+00:00,2011-01-08 22:40:12.825012+00:00,2011-01-08 22:40:12.825012+00:00,Alberto Duport
17,Create Request for Quotation,2011-01-08 22:40:12.825012+00:00,2011-01-08 22:40:12.825012+00:00,2011-01-08 22:42:34.244165+00:00,Miu Hanwan
17,Analyze Request for Quotation,2011-01-08 22:42:34.244165+00:00,2011-01-13 23:37:42.549130+00:00,2011-01-18 15:03:53.068141+00:00,Magdalena Predutta
15,Create Request for Quotation,2011-01-09 00:25:10.189821+00:00,2011-01-09 00:25:10.189821+00:00,2011-01-09 00:25:21.438207+00:00,Nico Ojenbeer
15,Analyze Request for Quotation,2011-01-09 00:25:21.438207+00:00,2011-01-14 12:24:08.852563+00:00,2011-01-16 16:27:04.087559+00:00,Karel de Groot
18,Create Purchase Requisition,2011-01-09 00:53:16.450832+00:00,2011-01-09 00:53:16.450832+00:00,2011-01-09 00:53:16.450832+00:00,Penn Osterwalder
18,Analyze Purchase Requisition,2011-01-09 00:53:16.450832+00:00,2011-01-09 12:00:00.000000+00:00,2011-01-09 13:37:47.350496+00:00,Maris Freeman
19,Create Purchase Requisition,2011-01-09 04:47:23.971591+00:00,2011-01-09 04:47:23.971591+00:00,2011-01-09 04:47:23.971591+00:00,Fjodor Kowalski
19,Analyze Purchase Requisition,2011-01-09 04:47:23.971591+00:00,2011-01-09 12:00:00.000000+00:00,2011-01-09 13:39:52.805281+00:00,Francis Odell
1,Amend Request for Quotation,2011-01-09 10:57:02.127488+00:00,2011-01-09 10:57:02.127488+00:00,2011-01-09 11:06:20.832900+00:00,Tesca Lobes
1,Analyze Request for Quotation,2011-01-09 11:06:20.832900+00:00,2011-01-14 17:55:16.872877+00:00,2011-01-17 06:04:33.353511+00:00,Francois de Perrier
18,Create Request for Quotation,2011-01-09 13:37:47.350496+00:00,2011-01-09 13:37:47.350496+00:00,2011-01-09 13:37:55.406050+00:00,Elvira Lores
18,Analyze Request for Quotation,2011-01-09 13:37:55.406050+00:00,2011-01-16 16:27:04.087559+00:00,2011-01-21 15:30:52.309200+00:00,Karel de Groot
19,Create Request for Quotation,2011-01-09 13:39:52.805281+00:00,2011-01-10 00:00:00.000000+00:00,2011-01-10 00:00:23.799187+00:00,Esmana Liubiata
4,Analyze Request for Quotation,2011-01-09 16:42:11.931949+00:00,2011-01-17 06:04:33.353511+00:00,2011-01-19 06:41:12.324407+00:00,Francois de Perrier
20,Create Purchase Requisition,2011-01-09 20:27:54.964212+00:00,2011-01-10 00:00:00.000000+00:00,2011-01-10 00:00:00.000000+00:00,Anne Olwada
6,Amend Request for Quotation,2011-01-09 23:13:17.807637+00:00,2011-01-10 00:00:00.000000+00:00,2011-01-10 01:35:18.885406+00:00,Christian Francois
20,Analyze Purchase Requisition,2011-01-10 00:00:00.000000+00:00,2011-01-10 00:00:00.000000+00:00,2011-01-10 00:03:58.419900+00:00,Heinz Gutschmidt
19,Analyze Request for Quotation,2011-01-10 00:00:23.799187+00:00,2011-01-18 15:03:53.068141+00:00,2011-01-19 17:00:09.248740+00:00,Magdalena Predutta
20,Create Request for Quotation,2011-01-10 00:03:58.419900+00:00,2011-01-10 12:00:00.000000+00:00,2011-01-10 12:11:22.346039+00:00,Anna Kaufmann
6,Analyze Request for Quotation,2011-01-10 01:35:18.885406+00:00,2011-01-19 06:41:12.324407+00:00,2011-01-20 17:23:42.037070+00:00,Francois de Perrier
20,Analyze Request for Quotation,2011-01-10 12:11:22.346039+00:00,2011-01-19 17:00:09.248740+00:00,2011-01-22 20:17:57.370819+00:00,Magdalena Predutta
5,Send Request for Quotation to Supplier,2011-01-10 20:18:31.498474+00:00,2011-01-20 17:23:42.037070+00:00,2011-01-21 07:18:48.562849+00:00,Francois de Perrier
21,Create Purchase Requisition,2011-01-11 06:09:48.949253+00:00,2011-01-11 12:00:00.000000+00:00,2011-01-11 12:00:00.000000+00:00,Kim Passa
8,Amend Request for Quotation,2011-01-11 06:58:45.837477+00:00,2011-01-11 12:00:00.000000+00:00,2011-01-11 12:22:22.511700+00:00,Immanuel Karagianni
22,Create Purchase Requisition,2011-01-11 08:53:12.836932+00:00,2011-01-11 12:00:00.000000+00:00,2011-01-11 12:00:00.000000+00:00,Alberto Duport
22,Create Request for Quotation,2011-01-11 12:00:00.000000+00:00,2011-01-11 12:00:00.000000+00:00,2011-01-11 12:01:51.425277+00:00,Miu Hanwan
21,Create Request for Quotation,2011-01-11 12:00:00.000000+00:00,2011-01-12 00:00:00.000000+00:00,2011-01-12 00:03:38.282787+00:00,Nico Ojenbeer
22,Analyze Request for Quotation,2011-01-11 12:01:51.425277+00:00,2011-01-21 07:18:48.562849+00:00,2011-01-21 12:26:31.624754+00:00,Francois de Perrier
8,Analyze Request for Quotation,2011-01-11 12:22:22.511700+00:00,2011-01-21 12:26:31.624754+00:00,2011-01-23 16:00:02.197598+00:00,Francois de Perrier
0,Amend Request for Quotation,2011-01-11 14:32:59.133563+00:00,2011-01-12 00:00:00.000000+00:00,2011-01-12 00:14:47.629654+00:00,Penn Osterwalder
3,Send Request for Quotation to Supplier,2011-01-11 16:10:43.994167+00:00,2011-01-21 15:30:52.309200+00:00,2011-01-21 15:33:16.062683+00:00,Karel de Groot
21,Analyze Request for Quotation,2011-01-12 00:03:38.282787+00:00,2011-01-21 15:33:16.062683+00:00,2011-01-23 12:11:48.650128+00:00,Karel de Groot
0,Analyze Request for Quotation,2011-01-12 00:14:47.629654+00:00,2011-01-22 20:17:57.370819+00:00,2011-01-23 22:28:17.666202+00:00,Magdalena Predutta
13,Send Request for Quotation to Supplier,2011-01-12 08:14:25.151639+00:00,2011-01-23 12:11:48.650128+00:00,2011-01-23 16:55:35.558716+00:00,Karel de Groot
7,Amend Request for Quotation,2011-01-12 21:47:43.502758+00:00,2011-01-13 00:00:00.000000+00:00,2011-01-13 00:58:56.452507+00:00,Fjodor Kowalski
7,Analyze Request for Quotation,2011-01-13 00:58:56.452507+00:00,2011-01-23 16:00:02.197598+00:00,2011-01-24 09:34:06.225709+00:00,Francois de Perrier
23,Create Purchase Requisition,2011-01-13 02:58:12.048242+00:00,2011-01-13 02:58:12.048242+00:00,2011-01-13 02:58:12.048242+00:00,Tesca Lobes
23,Analyze Purchase Requisition,2011-01-13 02:58:12.048242+00:00,2011-01-13 12:00:00.000000+00:00,2011-01-13 12:15:18.506392+00:00,Maris Freeman
24,Create Purchase Requisition,2011-01-13 04:35:10.126732+00:00,2011-01-13 12:00:00.000000+00:00,2011-01-13 12:00:00.000000+00:00,Elvira Lores
25,Create Purchase Requisition,2011-01-13 05:36:45.340097+00:00,2011-01-13 12:00:00.000000+00:00,2011-01-13 12:00:00.000000+00:00,Clement Duchot
24,Analyze Purchase Requisition,2011-01-13 12:00:00.000000+00:00,2011-01-13 12:00:00.000000+00:00,2011-01-13 12:57:35.405518+00:00,Francis Odell
25,Create Request for Quotation,2011-01-13 12:00:00.000000+00:00,2011-01-14 00:00:00.000000+00:00,2011-01-14 00:00:41.954762+00:00,Anne Olwada
23,Create Request for Quotation,2011-01-13 12:15:18.506392+00:00,2011-01-14 00:00:00.000000+00:00,2011-01-14 00:00:03.718788+00:00,Esmana Liubiata
24,Amend Purchase Requisition,2011-01-13 12:57:35.405518+00:00,2011-01-14 00:00:00.000000+00:00,2011-01-14 00:00:03.111862+00:00,Christian Francois
9,Amend Request for Quotation,2011-01-13 18:47:02.564527+00:00,2011-01-14 00:00:00.000000+00:00,2011-01-14 02:02:01.575314+00:00,Heinz Gutschmidt
16,Amend Request for Quotation,2011-01-13 23:37:42.549130+00:00,2011-01-13 23:37:42.549130+00:00,2011-01-13 23:52:17.665041+00:00,Anna Kaufmann
16,Analyze Request for Quotation,2011-01-13 23:52:17.665041+00:00,2011-01-23 16:55:35.558716+00:00,2011-01-23 20:18:02.620356+00:00,Karel de Groot
24,Create Request for Quotation,2011-01-14 00:00:03.111862+00:00,2011-01-14 12:00:00.000000+00:00,2011-01-14 12:00:34.293358+00:00,Alberto Duport
23,Analyze Request for Quotation,2011-01-14 00:00:03.718788+00:00,2011-01-23 20:18:02.620356+00:00,2011-01-27 13:41:35.173412+00:00,Karel de Groot
25,Analyze Request for Quotation,2011-01-14 00:00:41.954762+00:00,2011-01-23 22:28:17.666202+00:00,2011-01-24 14:02:48.105760+00:00,Magdalena Predutta
9,Analyze Request for Quotation,2011-01-14 02:02:01.575314+00:00,2011-01-24 09:34:06.225709+00:00,2011-01-25 10:34:29.673165+00:00,Francois de Perrier
24,Analyze Request for Quotation,2011-01-14 12:00:34.293358+00:00,2011-01-24 14:02:48.105760+00:00,2011-01-26 17:52:25.721691+00:00,Magdalena Predutta
14,Amend Request for Quotation,2011-01-14 12:24:08.852563+00:00,2011-01-14 12:24:08.852563+00:00,2011-01-14 12:26:33.326476+00:00,Kim Passa
14,Analyze Request for Quotation,2011-01-14 12:26:33.326476+00:00,2011-01-25 10:34:29.673165+00:00,2011-01-27 16:15:10.539547+00:00,Francois de Perrier
12,Send Request for Quotation to Supplier,2011-01-14 17:55:16.872877+00:00,2011-01-26 17:52:25.721691+00:00,2011-01-27 20:14:52.495479+00:00,Magdalena Predutta
26,Create Purchase Requisition,2011-01-15 15:44:47.353558+00:00,2011-01-15 15:44:47.353558+00:00,2011-01-15 15:44:47.353558+00:00,Miu Hanwan
26,Create Request for Quotation,2011-01-15 15:44:47.353558+00:00,2011-01-15 15:44:47.353558+00:00,2011-01-15 15:45:52.567028+00:00,Immanuel Karagianni
26,Analyze Request for Quotation,2011-01-15 15:45:52.567028+00:00,2011-01-27 13:41:35.173412+00:00,2011-02-01 17:35:49.391115+00:00,Karel de Groot
27,Create Purchase Requisition,2011-01-17 03:34:06.169878+00:00,2011-01-17 03:34:06.169878+00:00,2011-01-17 03:34:06.169878+00:00,Nico Ojenbeer
27,Analyze Purchase Requisition,2011-01-17 03:34:06.169878+00:00,2011-01-17 12:00:00.000000+00:00,2011-01-17 12:52:25.124864+00:00,Maris Freeman
1,Send Request for Quotation to Supplier,2011-01-17 06:04:33.353511+00:00,2011-01-27 16:15:10.539547+00:00,2011-01-27 16:56:12.891103+00:00,Francois de Perrier
27,Create Request for Quotation,2011-01-17 12:52:25.124864+00:00,2011-01-18 00:00:00.000000+00:00,2011-01-18 00:00:01.062804+00:00,Penn Osterwalder
28,Create Purchase Requisition,2011-01-17 14:19:12.679910+00:00,2011-01-18 00:00:00.000000+00:00,2011-01-18 00:00:00.000000+00:00,Fjodor Kowalski
29,Create Purchase Requisition,2011-01-17 19:17:01.715859+00:00,2011-01-18 00:00:00.000000+00:00,2011-01-18 00:00:00.000000+00:00,Tesca Lobes
30,Create Purchase Requisition,2011-01-17 23:48:02.502044+00:00,2011-01-17 23:48:02.502044+00:00,2011-01-17 23:48:02.502044+00:00,Elvira Lores
30,Analyze Purchase Requisition,2011-01-17 23:48:02.502044+00:00,2011-01-17 23:48:02.502044+00:00,2011-01-18 12:07:33.848458+00:00,Francis Odell
28,Create Request for Quotation,2011-01-18 00:00:00.000000+00:00,2011-01-18 12:00:00.000000+00:00,2011-01-18 12:00:32.009844+00:00,Clement Duchot
29,Create Request for Quotation,2011-01-18 00:00:00.000000+00:00,2011-01-18 12:00:00.000000+00:00,2011-01-18 12:00:26.087408+00:00,Anna Kaufmann
27,Analyze Request for Quotation,2011-01-18 00:00:01.062804+00:00,2011-01-27 16:56:12.891103+00:00,2011-01-28 17:37:32.399136+00:00,Francois de Perrier
31,Create Purchase Requisition,2011-01-18 07:13:56.101447+00:00,2011-01-18 07:13:56.101447+00:00,2011-01-18 07:13:56.101447+00:00,Christian Francois
31,Create Request for Quotation,2011-01-18 07:13:56.101447+00:00,2011-01-18 07:13:56.101447+00:00,2011-01-18 07:22:00.644444+00:00,Esmana Liubiata
31,Analyze Request for Quotation,2011-01-18 07:22:00.644444+00:00,2011-01-27 20:14:52.495479+00:00,2011-01-30 16:14:15.533157+00:00,Magdalena Predutta
32,Create Purchase Requisition,2011-01-18 07:54:47.498083+00:00,2011-01-18 07:54:47.498083+00:00,2011-01-18 07:54:47.498083+00:00,Anne Olwada
32,Analyze Purchase Requisition,2011-01-18 07:54:47.498083+00:00,2011-01-18 07:54:47.498083+00:00,2011-01-18 07:57:46.798320+00:00,Heinz Gutschmidt
32,Create Request for Quotation,2011-01-18 07:57:46.798320+00:00,2011-01-18 12:00:00.000000+00:00,2011-01-18 12:00:52.720253+00:00,Alberto Duport
29,Analyze Request for Quotation,2011-01-18 12:00:26.087408+00:00,2011-01-28 17:37:32.399136+00:00,2011-01-31 08:30:24.149901+00:00,Francois de Perrier
28,Analyze Request for Quotation,2011-01-18 12:00:32.009844+00:00,2011-01-30 16:14:15.533157+00:00,2011-01-30 23:08:41.398953+00:00,Magdalena Predutta
32,Analyze Request for Quotation,2011-01-18 12:00:52.720253+00:00,2011-01-30 23:08:41.398953+00:00,2011-02-01 22:24:23.108201+00:00,Magdalena Predutta
33,Create Purchase Requisition,2011-01-18 13:06:14.650568+00:00,2011-01-18 13:06:14.650568+00:00,2011-01-18 13:06:14.650568+00:00,Kim Passa
33,Analyze Purchase Requisition,2011-01-18 13:06:14.650568+00:00,2011-01-18 13:06:14.650568+00:00,2011-01-18 14:34:00.671748+00:00,Maris Freeman
34,Create Purchase Requisition,2011-01-18 14:09:20.929970+00:00,2011-01-18 14:09:20.929970+00:00,2011-01-18 14:09:20.929970+00:00,Miu Hanwan
34,Create Request for Quotation,2011-01-18 14:09:20.929970+00:00,2011-01-18 14:09:20.929970+00:00,2011-01-18 14:09:55.024595+00:00,Immanuel Karagianni
34,Analyze Request for Quotation,2011-01-18 14:09:55.024595+00:00,2011-01-31 08:30:24.149901+00:00,2011-02-01 10:18:33.943316+00:00,Francois de Perrier
33,Create Request for Quotation,2011-01-18 14:34:00.671748+00:00,2011-01-19 00:00:00.000000+00:00,2011-01-19 00:00:18.145356+00:00,Nico Ojenbeer
17,Amend Request for Quotation,2011-01-18 15:03:53.068141+00:00,2011-01-18 15:03:53.068141+00:00,2011-01-18 15:30:01.390376+00:00,Elvira Lores
17,Analyze Request for Quotation,2011-01-18 15:30:01.390376+00:00,2011-02-01 10:18:33.943316+00:00,2011-02-01 16:43:47.985645+00:00,Francois de Perrier
35,Create Purchase Requisition,2011-01-18 23:07:53.082538+00:00,2011-01-19 00:00:00.000000+00:00,2011-01-19 00:00:00.000000+00:00,Fjodor Kowalski
